representation,target,label_source,label_source_display,model,model_display_name,training_classes,class_label,precision,recall,f1,support,seen_during_training
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,middleeast,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,motorsport,0.9090909090909091,0.8333333333333334,0.8695652173913043,24,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,movies,0.0,0.0,0.0,1,False
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,opinions,0.6153846153846154,0.6153846153846154,0.6153846153846154,13,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,perspectives,0.42857142857142855,0.6,0.5,5,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,politics,0.8571428571428571,0.8,0.8275862068965517,15,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,sport,0.9094827586206896,0.890295358649789,0.8997867803837953,237,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,success,0.0,0.0,0.0,3,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tech,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tennis,0.8529411764705882,0.8787878787878788,0.8656716417910447,33,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,uk,0.7951807228915663,0.8918918918918919,0.8407643312101911,74,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,us,0.5714285714285714,0.7272727272727273,0.64,22,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,weather,1.0,1.0,1.0,1,True
Sentence-BERT,section,real,CNN labels,neural_network,Small Neural Network,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,world,0.21428571428571427,0.375,0.2727272727272727,8,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,africa,0.0,0.0,0.0,9,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,americas,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,asia,0.0,0.0,0.0,2,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,australia,0.9230769230769231,0.3870967741935484,0.5454545454545454,31,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business,0.0,0.0,0.0,8,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business-food,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business-money,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,cars,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,celebrities,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,china,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,economy,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,energy,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,entertainment,0.0,0.0,0.0,11,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,europe,0.5748031496062992,0.9182389937106918,0.7070217917675545,159,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,football,0.9528301886792453,0.8706896551724138,0.9099099099099099,116,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,golf,0.9444444444444444,0.6538461538461539,0.7727272727272727,26,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,health,0.0,0.0,0.0,10,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,homes,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,india,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,intl_world,0.0,0.0,0.0,1,False
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,investing,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,living,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,media,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,middleeast,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,motorsport,1.0,0.5833333333333334,0.7368421052631579,24,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,movies,0.0,0.0,0.0,1,False
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,opinions,1.0,0.3076923076923077,0.47058823529411764,13,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,perspectives,0.0,0.0,0.0,5,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,politics,1.0,0.4666666666666667,0.6363636363636364,15,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,sport,0.715625,0.9662447257383966,0.822262118491921,237,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,success,0.0,0.0,0.0,3,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tech,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tennis,0.8620689655172413,0.7575757575757576,0.8064516129032258,33,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,uk,0.92,0.6216216216216216,0.7419354838709677,74,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,us,0.0,0.0,0.0,22,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,weather,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,random_forest,Random Forest,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,world,0.0,0.0,0.0,8,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,africa,0.7777777777777778,0.7777777777777778,0.7777777777777778,9,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,americas,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,asia,0.0,0.0,0.0,2,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,australia,0.8787878787878788,0.9354838709677419,0.90625,31,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business,1.0,0.25,0.4,8,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business-food,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,business-money,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,cars,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,celebrities,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,china,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,economy,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,energy,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,entertainment,0.5294117647058824,0.8181818181818182,0.6428571428571429,11,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,europe,0.9241379310344827,0.8427672955974843,0.881578947368421,159,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,football,0.9166666666666666,0.9482758620689655,0.9322033898305084,116,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,golf,0.896551724137931,1.0,0.9454545454545454,26,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,health,0.4,0.6,0.48,10,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,homes,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,india,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,intl_world,0.0,0.0,0.0,1,False
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,investing,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,living,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,media,0.0,0.0,0.0,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,middleeast,0.0,0.0,0.0,0,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,motorsport,0.84,0.875,0.8571428571428571,24,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,movies,0.0,0.0,0.0,1,False
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,opinions,0.5333333333333333,0.6153846153846154,0.5714285714285714,13,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,perspectives,0.4444444444444444,0.8,0.5714285714285714,5,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,politics,0.8,0.8,0.8,15,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,sport,0.9476190476190476,0.8396624472573839,0.8903803131991052,237,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,success,0.0,0.0,0.0,3,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tech,0.16666666666666666,1.0,0.2857142857142857,1,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,tennis,0.8648648648648649,0.9696969696969697,0.9142857142857143,33,True
Sentence-BERT,section,real,CNN labels,svm,Linear SVM,africa | americas | asia | australia | business | business-food | business-money | cars | celebrities | china | economy | energy | entertainment | europe | football | golf | health | homes | india | investing | living | media | middleeast | motorsport | opinions | perspectives | politics | sport | success | tech | tennis | uk | us | weather | world,uk,0.7926829268292683,0.8783783783783784,0.8333333333333334,74,True
